secname,filename,entitytype,assetclass,reportdate,url
Drive Auto Receivables Trust 2024-2,Drive_Auto_Receivables_Trust_2024-2_20251117_0001193125-25-283416.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/1383094/000119312525283416/drive242ex102.xml
SANTANDER DRIVE AUTO RECEIVABLES LLC,SANTANDER_DRIVE_AUTO_RECEIVABLES_LLC_20251117_0001193125-25-283415.xml,Depositor,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/1383094/000119312525283415/drive252ex102.xml
DRIVE AUTO RECEIVABLES TRUST 2025-2,DRIVE_AUTO_RECEIVABLES_TRUST_2025-2_20251117_0001193125-25-283415.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/1383094/000119312525283415/drive252ex102.xml
SANTANDER DRIVE AUTO RECEIVABLES LLC,SANTANDER_DRIVE_AUTO_RECEIVABLES_LLC_20251117_0001193125-25-283405.xml,Depositor,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/1383094/000119312525283405/drive251ex102.xml
DRIVE AUTO RECEIVABLES TRUST 2025-1,DRIVE_AUTO_RECEIVABLES_TRUST_2025-1_20251117_0001193125-25-283405.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/1383094/000119312525283405/drive251ex102.xml
SANTANDER DRIVE AUTO RECEIVABLES LLC,SANTANDER_DRIVE_AUTO_RECEIVABLES_LLC_20251117_0001193125-25-283368.xml,Depositor,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/1383094/000119312525283368/drive241ex102.xml
Drive Auto Receivables Trust 2024-1,Drive_Auto_Receivables_Trust_2024-1_20251117_0001193125-25-283368.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/1383094/000119312525283368/drive241ex102.xml
SANTANDER DRIVE AUTO RECEIVABLES LLC,SANTANDER_DRIVE_AUTO_RECEIVABLES_LLC_20251117_0001193125-25-283364.xml,Depositor,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/1383094/000119312525283364/drive213ex102.xml
Drive Auto Receivables Trust 2021-3,Drive_Auto_Receivables_Trust_2021-3_20251117_0001193125-25-283364.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/1383094/000119312525283364/drive213ex102.xml
Bridgecrest Lending Auto Securitization Trust 2025-4,Bridgecrest_Lending_Auto_Securitization_Trust_2025-4_20251117_0001104659-25-113049.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/2086742/000110465925113049/exh_102.xml
Bridgecrest Lending Auto Securitization Trust 2025-3,Bridgecrest_Lending_Auto_Securitization_Trust_2025-3_20251117_0001104659-25-113043.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/2075766/000110465925113043/exh_102.xml
Bridgecrest Lending Auto Securitization Trust 2025-2,Bridgecrest_Lending_Auto_Securitization_Trust_2025-2_20251117_0001104659-25-113041.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/2059166/000110465925113041/exh_102.xml
Bridgecrest Lending Auto Securitization Trust 2025-1,Bridgecrest_Lending_Auto_Securitization_Trust_2025-1_20251117_0001104659-25-113037.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/2050168/000110465925113037/exh_102.xml
Bridgecrest Lending Auto Securitization Trust 2024-4,Bridgecrest_Lending_Auto_Securitization_Trust_2024-4_20251117_0001104659-25-113025.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/2036955/000110465925113025/exh_102.xml
Bridgecrest Lending Auto Securitization Trust 2024-3,Bridgecrest_Lending_Auto_Securitization_Trust_2024-3_20251117_0001104659-25-113016.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/2029465/000110465925113016/exh_102.xml
Bridgecrest Lending Auto Securitization Trust 2024-2,Bridgecrest_Lending_Auto_Securitization_Trust_2024-2_20251117_0001104659-25-113011.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/2018148/000110465925113011/exh_102.xml
Bridgecrest Lending Auto Securitization Trust 2024-1,Bridgecrest_Lending_Auto_Securitization_Trust_2024-1_20251117_0001104659-25-113007.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/2006743/000110465925113007/exh_102.xml
Bridgecrest Lending Auto Securitization Trust 2023-1,Bridgecrest_Lending_Auto_Securitization_Trust_2023-1_20251117_0001104659-25-113002.xml,Trust,Auto Loans,20251117,https://www.sec.gov/Archives/edgar/data/1993328/000110465925113002/exh_102.xml
Carvana Auto Receivables Trust 2025-P1,Carvana_Auto_Receivables_Trust_2025-P1_20251114_0002037956-25-000031.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/2037956/000203795625000031/crvna25p1ex102.xml
Carvana Auto Receivables Trust 2025-P2,Carvana_Auto_Receivables_Trust_2025-P2_20251114_0002037955-25-000020.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/2037955/000203795525000020/crvna25p2ex102.xml
Carvana Auto Receivables Trust 2025-P3,Carvana_Auto_Receivables_Trust_2025-P3_20251114_0002037953-25-000007.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/2037953/000203795325000007/crvna25p3ex102.xml
Carvana Auto Receivables Trust 2024-P3,Carvana_Auto_Receivables_Trust_2024-P3_20251114_0001999856-25-000047.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1999856/000199985625000047/crvna24p3ex102.xml
Carvana Auto Receivables Trust 2024-P4,Carvana_Auto_Receivables_Trust_2024-P4_20251114_0001999854-25-000049.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1999854/000199985425000049/crvna24p4ex102.xml
Carvana Auto Receivables Trust 2024-P2,Carvana_Auto_Receivables_Trust_2024-P2_20251114_0001999671-25-000047.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1999671/000199967125000047/crvna24p2ex102.xml
Carvana Auto Receivables Trust 2022-P1,Carvana_Auto_Receivables_Trust_2022-P1_20251114_0001903763-25-000047.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1903763/000190376325000047/crvna22p1ex102.xml
Carvana Auto Receivables Trust 2022-P3,Carvana_Auto_Receivables_Trust_2022-P3_20251114_0001903756-25-000048.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1903756/000190375625000048/crvna22p3ex102.xml
Carvana Auto Receivables Trust 2022-P2,Carvana_Auto_Receivables_Trust_2022-P2_20251114_0001903753-25-000047.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1903753/000190375325000047/crvna22p2ex102.xml
Carvana Auto Receivables Trust 2021-P4,Carvana_Auto_Receivables_Trust_2021-P4_20251114_0001845213-25-000047.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1845213/000184521325000047/crvna21p4ex102.xml
Carvana Auto Receivables Trust 2021-N4,Carvana_Auto_Receivables_Trust_2021-N4_20251114_0001845211-25-000046.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1845211/000184521125000046/crvna21n4ex102.xml
Carvana Auto Receivables Trust 2021-P2,Carvana_Auto_Receivables_Trust_2021-P2_20251114_0001843657-25-000047.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1843657/000184365725000047/crvna21p2ex102.xml
Carvana Auto Receivables Trust 2021-N3,Carvana_Auto_Receivables_Trust_2021-N3_20251114_0001843653-25-000046.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1843653/000184365325000046/crvna21n3ex102.xml
Carvana Auto Receivables Trust 2021-N2,Carvana_Auto_Receivables_Trust_2021-N2_20251114_0001843643-25-000046.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1843643/000184364325000046/crvna21n2ex102.xml
Carvana Auto Receivables Trust 2021-P3,Carvana_Auto_Receivables_Trust_2021-P3_20251114_0001843627-25-000047.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1843627/000184362725000047/crvna21p3ex102.xml
Carvana Auto Receivables Trust 2021-N1,Carvana_Auto_Receivables_Trust_2021-N1_20251114_0001842012-25-000046.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1842012/000184201225000046/crvna21n1ex102.xml
Carvana Auto Receivables Trust 2021-P1,Carvana_Auto_Receivables_Trust_2021-P1_20251114_0001841341-25-000047.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1841341/000184134125000047/crvna21p1ex102.xml
Carvana Auto Receivables Trust 2020-P1,Carvana_Auto_Receivables_Trust_2020-P1_20251114_0001801738-25-000047.xml,Trust,Auto Loans,20251114,https://www.sec.gov/Archives/edgar/data/1801738/000180173825000047/crvna20p1ex102.xml
WELLS FARGO COMMERCIAL MORTGAGE SECURITIES INC,WELLS_FARGO_COMMERCIAL_MORTGAGE_SECURITIES_INC_20251113_0001539497-25-002944.xml,Depositor,CMBS,20251113,https://www.sec.gov/Archives/edgar/data/850779/000153949725002944/exh_102.xml
BANK5 2025-5YR18,BANK5_2025-5YR18_20251113_0001539497-25-002944.xml,Depositor,Auto Loans,20251113,https://www.sec.gov/Archives/edgar/data/850779/000153949725002944/exh_102.xml
Carvana Receivables Depositor LLC,Carvana_Receivables_Depositor_LLC_20251112_0001770373-25-000051.xml,Depositor,Auto Loans,20251112,https://www.sec.gov/Archives/edgar/data/1770373/000177037325000051/crvna25p4ex102.xml
Carvana Auto Receivables Trust 2025-P4,Carvana_Auto_Receivables_Trust_2025-P4_20251112_0001770373-25-000051.xml,Trust,Auto Loans,20251112,https://www.sec.gov/Archives/edgar/data/1770373/000177037325000051/crvna25p4ex102.xml
FORD CREDIT AUTO RECEIVABLES TWO LLC,FORD_CREDIT_AUTO_RECEIVABLES_TWO_LLC_20251112_0001129987-25-000019.xml,Depositor,Auto Loans,20251112,https://www.sec.gov/Archives/edgar/data/1129987/000112998725000019/autoloaninitial1209.xml
Ford Credit Auto Owner Trust 2025-C,Ford_Credit_Auto_Owner_Trust_2025-C_20251112_0001129987-25-000019.xml,Trust,Auto Loans,20251112,https://www.sec.gov/Archives/edgar/data/1129987/000112998725000019/autoloaninitial1209.xml
Volkswagen Auto Loan Enhanced Trust 2025-2,Volkswagen_Auto_Loan_Enhanced_Trust_2025-2_20251112_0001104659-25-109728.xml,Trust,Auto Loans,20251112,https://www.sec.gov/Archives/edgar/data/1182534/000110465925109728/tm2530801d3_ex102.xml
"VOLKSWAGEN AUTO LEASE/LOAN UNDERWRITTEN FUNDING, LLC","VOLKSWAGEN_AUTO_LEASE/LOAN_UNDERWRITTEN_FUNDING,_LLC_20251112_0001104659-25-109728.xml",Depositor,Auto Leases,20251112,https://www.sec.gov/Archives/edgar/data/1182534/000110465925109728/tm2530801d3_ex102.xml
"VOLKSWAGEN AUTO LEASE/LOAN UNDERWRITTEN FUNDING, LLC","VOLKSWAGEN_AUTO_LEASE/LOAN_UNDERWRITTEN_FUNDING,_LLC_20251112_0001104659-25-109704.xml",Depositor,Auto Leases,20251112,https://www.sec.gov/Archives/edgar/data/1182534/000110465925109704/tm2530801d2_ex102.xml
Volkswagen Auto Loan Enhanced Trust 2025-2,Volkswagen_Auto_Loan_Enhanced_Trust_2025-2_20251112_0001104659-25-109704.xml,Trust,Auto Loans,20251112,https://www.sec.gov/Archives/edgar/data/1182534/000110465925109704/tm2530801d2_ex102.xml
NISSAN AUTO RECEIVABLES Co II LLC,NISSAN_AUTO_RECEIVABLES_Co_II_LLC_20251107_0001193125-25-272395.xml,Depositor,Auto Loans,20251107,https://www.sec.gov/Archives/edgar/data/1129068/000119312525272395/narot25bex102_1106-2026lp.xml
Nissan Auto Receivables 2025-B Owner Trust,Nissan_Auto_Receivables_2025-B_Owner_Trust_20251107_0001193125-25-272395.xml,Trust,Auto Loans,20251107,https://www.sec.gov/Archives/edgar/data/1129068/000119312525272395/narot25bex102_1106-2026lp.xml
NISSAN AUTO RECEIVABLES Co II LLC,NISSAN_AUTO_RECEIVABLES_Co_II_LLC_20251107_0001193125-25-272285.xml,Depositor,Auto Loans,20251107,https://www.sec.gov/Archives/edgar/data/1129068/000119312525272285/narot25bex102_1106-1933sp.xml
Nissan Auto Receivables 2025-B Owner Trust,Nissan_Auto_Receivables_2025-B_Owner_Trust_20251107_0001193125-25-272285.xml,Trust,Auto Loans,20251107,https://www.sec.gov/Archives/edgar/data/1129068/000119312525272285/narot25bex102_1106-1933sp.xml
SANTANDER DRIVE AUTO RECEIVABLES LLC,SANTANDER_DRIVE_AUTO_RECEIVABLES_LLC_20251106_0001193125-25-267552.xml,Depositor,Auto Loans,20251106,https://www.sec.gov/Archives/edgar/data/1383094/000119312525267552/sdart254ex102_1105-1129.xml
Santander Drive Auto Receivables Trust 2025-4,Santander_Drive_Auto_Receivables_Trust_2025-4_20251106_0001193125-25-267552.xml,Trust,Auto Loans,20251106,https://www.sec.gov/Archives/edgar/data/1383094/000119312525267552/sdart254ex102_1105-1129.xml
BMW Vehicle Owner Trust 2025-A,BMW_Vehicle_Owner_Trust_2025-A_20251106_0000929638-25-004160.xml,Trust,Auto Loans,20251106,https://www.sec.gov/Archives/edgar/data/2049336/000092963825004160/bmw2025-a_exhibit102.xml
BMW Vehicle Owner Trust 2024-A,BMW_Vehicle_Owner_Trust_2024-A_20251106_0000929638-25-004159.xml,Trust,Auto Loans,20251106,https://www.sec.gov/Archives/edgar/data/2021594/000092963825004159/bmw2024-a_exhibit102.xml
BMW Vehicle Owner Trust 2023-A,BMW_Vehicle_Owner_Trust_2023-A_20251106_0000929638-25-004158.xml,Trust,Auto Loans,20251106,https://www.sec.gov/Archives/edgar/data/1979860/000092963825004158/bmw2023-a_exhibit102.xml
BMW Vehicle Lease Trust 2025-1,BMW_Vehicle_Lease_Trust_2025-1_20251106_0000929638-25-004154.xml,Trust,Auto Leases,20251106,https://www.sec.gov/Archives/edgar/data/2069400/000092963825004154/bmwlt2025-1_exhibit102.xml
BMW Vehicle Lease Trust 2024-2,BMW_Vehicle_Lease_Trust_2024-2_20251106_0000929638-25-004153.xml,Trust,Auto Leases,20251106,https://www.sec.gov/Archives/edgar/data/2033494/000092963825004153/bmwlt2024-2_exhibit102.xml
BMW Vehicle Lease Trust 2024-1,BMW_Vehicle_Lease_Trust_2024-1_20251106_0000929638-25-004152.xml,Trust,Auto Leases,20251106,https://www.sec.gov/Archives/edgar/data/2006654/000092963825004152/bmwlt2024-1_exhibit102.xml
BMW Vehicle Lease Trust 2023-2,BMW_Vehicle_Lease_Trust_2023-2_20251106_0000929638-25-004151.xml,Trust,Auto Leases,20251106,https://www.sec.gov/Archives/edgar/data/1991884/000092963825004151/bmwlt2023-2_exhibit102.xml
BMW Vehicle Owner Trust 2022-A,BMW_Vehicle_Owner_Trust_2022-A_20251106_0000929638-25-004150.xml,Trust,Auto Loans,20251106,https://www.sec.gov/Archives/edgar/data/1921318/000092963825004150/bmw2022-a_exhibit102.xml
Benchmark 2023-B39 Mortgage Trust,Benchmark_2023-B39_Mortgage_Trust_20251105_0001888524-25-019576.xml,Trust,CMBS,20251105,https://www.sec.gov/Archives/edgar/data/1979859/000188852425019576/exh_102.xml
BANK5 2023-5YR2,BANK5_2023-5YR2_20251103_0001888524-25-019568.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1979748/000188852425019568/exh_102.xml
Morgan Stanley Capital I Trust 2019-L3,Morgan_Stanley_Capital_I_Trust_2019-L3_20251103_0001888524-25-019564.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1791295/000188852425019564/exh_102.xml
BANK 2021-BNK35,BANK_2021-BNK35_20251103_0001888524-25-019558.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1872347/000188852425019558/exh_102.xml
BANK 2022-BNK44,BANK_2022-BNK44_20251103_0001888524-25-019554.xml,Depositor,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1950141/000188852425019554/exh_102.xml
Morgan Stanley Capital I Trust 2021-L5,Morgan_Stanley_Capital_I_Trust_2021-L5_20251103_0001888524-25-019550.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1856967/000188852425019550/exh_102.xml
BANK 2022-BNK41,BANK_2022-BNK41_20251103_0001888524-25-019538.xml,Depositor,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1920442/000188852425019538/exh_102.xml
Morgan Stanley Capital I Trust 2022-L8,Morgan_Stanley_Capital_I_Trust_2022-L8_20251103_0001888524-25-019533.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1912724/000188852425019533/exh_102.xml
BANK 2024-BNK48,BANK_2024-BNK48_20251103_0001888524-25-019530.xml,Depositor,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/2036193/000188852425019530/exh_102.xml
Morgan Stanley Capital I Trust 2018-L1,Morgan_Stanley_Capital_I_Trust_2018-L1_20251103_0001888524-25-019527.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1751743/000188852425019527/exh_102.xml
MSWF Commercial Mortgage Trust 2023-1,MSWF_Commercial_Mortgage_Trust_2023-1_20251103_0001888524-25-019506.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1974587/000188852425019506/exh_102.xml
BANK 2021-BNK32,BANK_2021-BNK32_20251103_0001888524-25-019503.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1848411/000188852425019503/exh_102.xml
BANK5 2024-5YR5,BANK5_2024-5YR5_20251103_0001888524-25-019500.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/2006016/000188852425019500/exh_102.xml
BANK5 2025-5YR15,BANK5_2025-5YR15_20251103_0001888524-25-019497.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/2071746/000188852425019497/exh_102.xml
Morgan Stanley Bank of America Merrill Lynch Trust 2025-5C1,Morgan_Stanley_Bank_of_America_Merrill_Lynch_Trust_2025-5C1_20251103_0001888524-25-019487.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/2056713/000188852425019487/exh_102.xml
BANK 2021-BNK38,BANK_2021-BNK38_20251103_0001888524-25-019477.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1895567/000188852425019477/exh_102.xml
BANK 2019-BNK17,BANK_2019-BNK17_20251103_0001888524-25-019475.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1769961/000188852425019475/exh_102.xml
Morgan Stanley Capital I Trust 2017-HR2,Morgan_Stanley_Capital_I_Trust_2017-HR2_20251103_0001888524-25-019473.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1723306/000188852425019473/exh_102.xml
BANK 2018-BNK14,BANK_2018-BNK14_20251103_0001888524-25-019471.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1749973/000188852425019471/exh_102.xml
BANK 2020-BNK29,BANK_2020-BNK29_20251103_0001888524-25-019461.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1830315/000188852425019461/exh_102.xml
BMO 2023-C5 Mortgage Trust,BMO_2023-C5_Mortgage_Trust_20251103_0001888524-25-019459.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1972920/000188852425019459/exh_102.xml
BANK5 2024-5YR7,BANK5_2024-5YR7_20251103_0001888524-25-019457.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/2022503/000188852425019457/exh_102.xml
Morgan Stanley Capital I Trust 2019-H7,Morgan_Stanley_Capital_I_Trust_2019-H7_20251103_0001888524-25-019444.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1778749/000188852425019444/exh_102.xml
BANK 2017-BNK8,BANK_2017-BNK8_20251103_0001888524-25-019440.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1718322/000188852425019440/exh_102.xml
BMO 2024-5C8 Mortgage Trust,BMO_2024-5C8_Mortgage_Trust_20251103_0001888524-25-019434.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/2044614/000188852425019434/exh_102.xml
BANK 2018-BNK11,BANK_2018-BNK11_20251103_0001888524-25-019432.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1731627/000188852425019432/exh_102.xml
BANK 2020-BNK26,BANK_2020-BNK26_20251103_0001888524-25-019430.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1803308/000188852425019430/exh_102.xml
Morgan Stanley Capital I Trust 2017-H1,Morgan_Stanley_Capital_I_Trust_2017-H1_20251103_0001888524-25-019420.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1705163/000188852425019420/exh_102.xml
BANK5 2024-5YR11,BANK5_2024-5YR11_20251103_0001888524-25-019418.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/2041680/000188852425019418/exh_102.xml
Morgan Stanley Capital I Trust 2021-L7,Morgan_Stanley_Capital_I_Trust_2021-L7_20251103_0001888524-25-019408.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1883246/000188852425019408/exh_102.xml
BMO 2023-C4 Mortgage Trust,BMO_2023-C4_Mortgage_Trust_20251103_0001888524-25-019406.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1957662/000188852425019406/exh_102.xml
Morgan Stanley Capital I Trust 2019-H6,Morgan_Stanley_Capital_I_Trust_2019-H6_20251103_0001888524-25-019404.xml,Trust,CMBS,20251103,https://www.sec.gov/Archives/edgar/data/1773339/000188852425019404/exh_102.xml
BANK 2017-BNK5,BANK_2017-BNK5_20251103_0001888524-25-019396.xml,Depositor,Auto Loans,20251103,https://www.sec.gov/Archives/edgar/data/1706303/000188852425019396/exh_102.xml
